t,λ1,δ1,λ2,δ2,λ3,δ3,λ4,δ4,λ5,δ5,λ6,δ6,λ7,δ7,λ8,δ8,λ9,δ9,λ10,δ10
796.0,29.699722040976646,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.823963145042782,33.0,29.80308727320293,33.0,29.803090021257056,33.0
797.0,29.699722040976646,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.823963145042782,33.0,29.80308727320293,33.0,29.803090021257056,33.0
798.0,29.699722040976646,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.823963145042782,33.0,29.803774245567485,33.0,29.803090021257056,33.0
799.0,29.699722040976646,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.823963145042782,33.0,29.803774245567485,33.0,29.803090021257056,33.0
800.0,29.699722040976646,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.823963145042807,33.0,29.803774245567485,33.0,29.803090021257056,33.0
801.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.829819189064178,33.0,29.80530540712545,33.0,29.803090021257056,33.0
802.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.829819189064178,33.0,29.80530540712545,33.0,29.803090021257056,33.0
803.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.803090021257056,33.0
804.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.80417305878433,33.0
805.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.80417305878433,33.0
806.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.80417305878433,33.0
807.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.80417305878433,33.0
808.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792399,33.0,29.80530540712545,33.0,29.80417305878433,33.0
809.0,29.701279309794575,33.0,29.640541047127822,33.0,29.6210802198518,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
810.0,29.701279309794575,33.0,29.640541047127822,33.0,29.622113109573668,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76335886622634,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
811.0,29.701279309794575,33.0,29.640541047127822,33.0,29.622113109573668,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.76544655284032,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
812.0,29.701279309794575,33.0,29.640541047127822,33.0,29.622113109573668,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
813.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.806930868399917,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
814.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
815.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
816.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.629332007401537,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
817.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.632767110702865,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878433,33.0
818.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.632767110702865,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80417305878436,33.0
819.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.80625075138996,33.0
820.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.765852277990238,33.0,29.83440480792401,33.0,29.80530540712545,33.0,29.81568573370593,33.0
821.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.768578224259986,33.0,29.841816332524502,33.0,29.80530540712545,33.0,29.81568573370593,33.0
822.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.768578224260185,33.0,29.841816332524502,33.0,29.80530540712545,33.0,29.81568573370593,33.0
823.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.768578224260185,33.0,29.841816332524502,33.0,29.80530540712545,33.0,29.81568573370593,33.0
824.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.636013273662595,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.77368098300131,33.0,29.841816332524502,33.0,29.80530540712545,33.0,29.81568573370593,33.0
825.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.77368098300131,33.0,29.841816332524502,33.0,29.80530540712545,33.0,29.817286573946994,33.0
826.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.77368098300131,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.81863885046812,33.0
827.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.77368098300131,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.81863885046812,33.0
828.0,29.701279309794575,33.0,29.640541047127822,33.0,29.627403220530915,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.778973300161333,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.81863885046812,33.0
829.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.778973300161333,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.818638850468336,33.0
830.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.778973300161333,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.818638850468336,33.0
831.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.779682575443964,33.0,29.841816332524502,33.0,29.8054300418943,33.0,29.818638850468336,33.0
832.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78264264663792,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
833.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78606054617665,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
834.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78606054617665,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
835.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78606054617665,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
836.0,29.701279309794575,33.0,29.640541047127822,33.0,29.631545919438363,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
837.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
838.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
839.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
840.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818638850468336,33.0
841.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.786060546176707,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818881753212338,33.0
842.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78630360855257,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818881753212338,33.0
843.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.78630360855257,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818881753212338,33.0
844.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.84711720546534,33.0,29.8054300418943,33.0,29.818881753212338,33.0
845.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
846.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
847.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
848.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
849.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
850.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
851.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
852.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
853.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626574630972403,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
854.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
855.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
856.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
857.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
858.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.8471172054654,33.0,29.8054300418943,33.0,29.818881753212338,33.0
859.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.626686383814278,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.849653256121652,33.0,29.8054300418943,33.0,29.818881753212338,33.0
860.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.849653256121652,33.0,29.8054300418943,33.0,29.8191644941018,33.0
861.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.849653256121652,33.0,29.8054300418943,33.0,29.821513901818264,33.0
862.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.793196511490475,33.0,29.849653256121652,33.0,29.8054300418943,33.0,29.821513901818264,33.0
863.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.796246882712087,33.0,29.849653256121652,33.0,29.8054300418943,33.0,29.821513901818264,33.0
864.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.796246882712087,33.0,29.849653256121652,33.0,29.80831202273834,33.0,29.821513901818264,33.0
865.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.796246882712087,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
866.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.63064584220928,33.0,29.807355979342287,33.0,29.799560468479093,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
867.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.631962235138147,33.0,29.807355979342287,33.0,29.799560468479093,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
868.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.631962235138147,33.0,29.807355979342287,33.0,29.80283741890646,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
869.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.631962235138147,33.0,29.807355979342287,33.0,29.80283741890646,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
870.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.631962235138147,33.0,29.807355979342287,33.0,29.80283741890646,33.0,29.849653256121652,33.0,29.82418257301213,33.0,29.822162102406413,33.0
871.0,29.701279309794575,33.0,29.640541047127822,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.631962235138147,33.0,29.807355979342287,33.0,29.80283741890646,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
872.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.636931217387755,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
873.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
874.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
875.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
876.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121652,33.0,29.828423031654673,33.0,29.822162102406413,33.0
877.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121716,33.0,29.828423031654673,33.0,29.822162102406413,33.0
878.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121716,33.0,29.828423031654673,33.0,29.822162102406413,33.0
879.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121716,33.0,29.828423031654673,33.0,29.822162102406413,33.0
880.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63617493132946,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121755,33.0,29.828423031654673,33.0,29.822162102406413,33.0
881.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63786713932293,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121755,33.0,29.828423031654673,33.0,29.822162102406413,33.0
882.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63786713932293,33.0,29.637315890681705,33.0,29.807355979342287,33.0,29.80413988977723,33.0,29.849653256121755,33.0,29.828423031654673,33.0,29.822162102406413,33.0
883.0,29.701279309794575,33.0,29.640637045544295,33.0,29.63233047913438,33.0,29.63786713932293,33.0,29.637315890681705,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.849653256121755,33.0,29.829718187945705,33.0,29.822162102406413,33.0
884.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.63786713932293,33.0,29.637315890681705,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.849658520596407,33.0,29.829718187945705,33.0,29.822162102406413,33.0
885.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.637315890681705,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.850290381860372,33.0,29.829718187945705,33.0,29.822162102406413,33.0
886.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.850290381860372,33.0,29.838349513921106,33.0,29.822162102406413,33.0
887.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.850290381860372,33.0,29.846921027727635,33.0,29.822162102406413,33.0
888.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
889.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
890.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
891.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.80739818453844,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
892.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.809558218143575,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
893.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.809558218143575,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
894.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.809558218143575,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
895.0,29.701279309794575,33.0,29.640637045544295,33.0,29.6324033179537,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.809558218143575,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.82627029862556,33.0
896.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80413988977723,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.828519472049532,33.0
897.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.828519472049532,33.0
898.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.846921027727635,33.0,29.828519472049532,33.0
899.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.85049831292595,33.0,29.828519472049532,33.0
900.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.85049831292595,33.0,29.828519472049532,33.0
901.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850498312926174,33.0,29.828519472049532,33.0
902.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850498312926174,33.0,29.828519472049532,33.0
903.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850712487810284,33.0,29.828519472049532,33.0
904.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.810892368173718,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850712487810284,33.0,29.828519472049532,33.0
905.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.81117604709807,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850712487810284,33.0,29.828519472049532,33.0
906.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.81117604709807,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850712487810284,33.0,29.828519472049532,33.0
907.0,29.701279309794575,33.0,29.640637045544295,33.0,29.632580512586618,33.0,29.638409278442577,33.0,29.63768031184118,33.0,29.820688629848508,33.0,29.80427190183356,33.0,29.85029038186048,33.0,29.850712487810284,33.0,29.828519472049532,33.0
