k1,k2,ka,k1_avg,k2_avg,ka_avg,ξ_avg,prob_avg,λ1_avg,λ2_avg,λa_avg,σ_λ1,σ_λ2,σ_λa
91.0,53.0,72.0,90.95832,53.03052,71.99441999999999,-0.1392592,0.0,61.02230091,29.66962573,52.49166275,1.74155899,1.9442499,1.3258098
91.0,54.0,72.5,91.04352,54.041039999999995,72.54228,-0.12042043,0.0,60.54776565,30.74236056,53.19781457,2.26545996,1.88606949,1.4398319
91.0,55.0,73.0,90.94000000000004,55.056839999999994,72.99842000000001,-0.1239119,0.0,60.87425903,31.94323184,53.27340326,2.20508134,1.65001504,1.56525399
91.0,56.0,73.5,90.93896000000001,56.03603999999999,73.48749999999998,-0.10046355,0.08,59.77555167,31.9622939,53.66497165,2.62994772,1.67029858,1.48128007
91.0,57.0,74.0,90.90755999999998,57.05812,73.98284000000001,-0.10129428,0.02,60.51111047,32.96568553,54.31148603,2.34220614,2.01653934,1.34023963
91.0,58.0,74.5,91.11728000000001,57.898399999999995,74.50784,-0.09843734,0.0,60.01130686,33.55291623,54.03046792,2.36169648,2.08709334,1.64628476
91.0,59.0,75.0,90.95208000000001,59.016680000000015,74.98438000000003,-0.08553044,0.02,60.58838505,34.5116316,55.35467675,2.00796389,1.59153869,1.21180046
91.0,60.0,75.5,90.97896000000003,59.93972000000001,75.45934,-0.08472564,0.02,60.43955724,35.30224252,55.25356535,2.25117664,1.89827573,1.42936568
91.0,61.0,76.0,90.96823999999998,60.976079999999996,75.97215999999999,-0.08229087,0.0,60.66829109,36.13412742,55.62068563,2.2341812,2.35571477,1.65578868
91.0,62.0,76.5,91.00251999999996,62.059079999999994,76.53080000000001,-0.06550441,0.02,60.8792774,36.53940635,56.8452953,1.90160394,1.72548869,1.03693806
91.0,63.0,77.0,91.09559999999999,62.992480000000015,77.04404,-0.04924756,0.14,59.82519821,37.72127345,56.76635018,3.02553768,1.65237468,1.51404236
91.0,64.0,77.5,91.01184,63.97748000000001,77.49465999999998,-0.04437233,0.1,60.45088762,38.57450211,57.69160368,2.28710522,2.11380309,1.2892188
91.0,65.0,78.0,91.01168,64.99739999999998,78.00454,-0.04748598,0.1,60.61470838,39.42342997,57.67451446,2.18687968,2.17333342,1.43489337
91.0,66.0,78.5,90.99531999999999,66.10844000000002,78.55188,-0.03956707,0.1,60.23673837,40.64485014,57.80408303,2.28305074,1.93986815,1.79696808
91.0,67.0,79.0,90.99204000000002,66.95963999999998,78.97584,-0.02707479,0.28,60.25843332,40.75335519,58.56769572,2.19195512,1.80411618,1.62070939
91.0,68.0,79.5,91.00936000000002,68.05148,79.53042,-0.02023389,0.3,60.2037896,41.66029259,58.91818904,2.26384055,1.85756467,1.50140824
91.0,69.0,80.0,90.92356,68.96028000000001,79.94192,-0.01963807,0.34,60.01874868,42.68368503,58.77158512,2.26465536,2.01445126,1.63707161
91.0,70.0,80.5,91.14395999999999,69.95060000000001,80.54728,-0.01735684,0.32,60.74613796,43.61810308,59.61509146,2.49264447,2.15568234,1.67642097
91.0,71.0,81.0,91.01339999999996,70.98664000000002,81.00002000000002,-0.01189748,0.34,60.41571868,43.4724159,59.63541158,2.29725895,2.24932309,2.15238728
91.0,72.0,81.5,90.92951999999997,72.02284,81.47618,0.00281259,0.4,60.49065041,44.64302888,60.56928074,2.66473831,1.9492317,1.3248005
91.0,73.0,82.0,90.98396000000001,73.0264,82.00517999999998,0.01244256,0.64,60.47968319,45.59938816,61.12096077,2.64611383,2.63220719,1.46748489
91.0,74.0,82.5,90.99851999999998,73.93180000000002,82.46516000000003,0.01364171,0.56,60.59849964,46.73498197,61.34494735,2.39845241,1.98012223,1.82438386
91.0,75.0,83.0,90.97555999999997,74.98844000000001,82.98200000000001,0.01719626,0.66,60.68522045,46.97835296,61.65128678,2.41420024,2.45456689,1.63123602
91.0,76.0,83.5,90.96016,75.94752,83.45384,0.02929518,0.8,60.78130737,47.90495873,62.49430461,2.13169936,1.9053185,1.50515046
91.0,77.0,84.0,91.10979999999998,76.99188000000002,84.05084,0.04170161,0.88,60.12172138,48.95177798,62.56324829,2.00864273,2.0384845,1.67499606
91.0,78.0,84.5,91.02128,78.07827999999999,84.54978000000001,0.05076127,0.88,60.33032415,49.59079645,63.31878153,2.23746717,2.01543114,1.6776206
91.0,79.0,85.0,90.98520000000002,79.02028,85.00273999999997,0.07046325,0.98,59.88341227,50.19204552,64.00808561,2.60210926,2.60620377,1.82072317
91.0,80.0,85.5,91.05687999999998,79.93304,85.49495999999999,0.05687706,0.94,60.54541942,50.84591314,63.93782997,1.85998102,2.34856436,1.50156175
91.0,81.0,86.0,90.99892000000001,81.06344000000001,86.03117999999999,0.08670025,1.0,59.8031177,52.50719892,64.90302342,2.65765617,2.46967521,1.82309726
91.0,82.0,86.5,90.97112000000003,82.03828,86.5047,0.0785958,0.98,60.28212361,52.95857353,64.92437887,2.32190409,1.75742622,1.53772471
91.0,83.0,87.0,91.04700000000004,82.97255999999999,87.00977999999999,0.07906714,1.0,60.8424171,53.61333236,65.60554561,2.49863702,2.20505033,1.57548953
91.0,84.0,87.5,90.97548,83.98432000000001,87.47989999999999,0.09690101,0.98,60.08030908,54.55076498,65.92237171,2.33948314,2.15896172,1.64611102
91.0,85.0,88.0,91.02628,85.022,88.02413999999999,0.0920974,1.0,60.99311327,55.85005122,66.63443822,1.95509131,2.31057461,1.47397202
91.0,86.0,88.5,91.04815999999997,85.96372000000001,88.50594000000001,0.10270772,0.98,60.32632392,56.64715958,66.73328829,2.69709632,1.64887458,2.07088477
91.0,87.0,89.0,91.02803999999998,87.04992,89.03897999999998,0.10724023,1.0,60.57158832,57.43497686,67.31744689,2.11664765,1.85083499,1.44992042
91.0,88.0,89.5,91.01896,88.06767999999998,89.54332000000004,0.10522236,1.0,60.5847125,57.95708732,67.61380782,2.61598889,2.46331402,1.73690863
91.0,89.0,90.0,91.00608000000003,89.0904,90.04823999999999,0.103919,1.0,60.9379716,59.29387733,67.97760581,2.34785533,2.15241506,1.88456327
91.0,90.0,90.5,91.0186,89.94912000000004,90.48386,0.10820344,0.98,61.10548345,59.2198297,68.36948684,2.30202807,2.52551239,2.11610564
91.0,91.0,91.0,90.93799999999997,91.06551999999998,91.00175999999999,0.09985598,0.98,60.74400086,61.09565742,68.4154432,2.27566615,2.06378216,2.0833231
91.0,92.0,91.5,91.01108000000004,91.99348,91.50228000000001,0.11057063,1.0,60.05175342,61.51208557,68.98732286,2.26510993,2.23699819,1.96780476
91.0,93.0,92.0,90.94991999999998,92.91152,91.93071999999998,0.12133527,1.0,60.40852995,61.3713018,69.97953794,2.63485207,2.41234949,1.80212863
91.0,94.0,92.5,90.95199999999998,93.93856000000001,92.44528000000003,0.10877702,0.98,60.72028711,62.47301758,69.96520135,2.14652601,2.66707786,1.99227929
91.0,95.0,93.0,91.00980000000001,95.11624,93.06302,0.10491972,1.0,60.47572054,63.45183638,70.5755016,2.28472967,2.52487185,1.78404201
91.0,96.0,93.5,90.88231999999996,95.96667999999998,93.42450000000001,0.09396656,1.0,60.21259933,64.82110811,71.06752105,2.6928174,2.14091194,1.88954769
91.0,97.0,94.0,91.04403999999998,96.90016000000003,93.9721,0.09545066,0.98,59.69649034,65.35045044,71.67803893,3.15020079,2.34349724,1.83719395
91.0,98.0,94.5,91.04060000000001,98.22083999999997,94.63071999999998,0.08749595,1.0,60.48069386,66.01081203,71.77850279,2.81984127,2.5863652,2.00383301
91.0,99.0,95.0,90.95208000000001,98.96336000000001,94.95772,0.09172568,1.0,61.03623087,66.34837665,72.5071641,1.90845206,2.76508476,1.8258165
91.0,100.0,95.5,90.91756000000001,100.0218,95.46968000000001,0.07428033,0.98,60.53187966,68.17234397,73.14240789,2.32024531,2.61639034,2.08743054
91.0,101.0,96.0,91.05512,100.98691999999996,96.02101999999996,0.06541538,0.98,61.06774383,68.8983179,73.35546177,2.42498889,2.15160074,1.83541107
91.0,102.0,96.5,91.07223999999997,101.925,96.49861999999997,0.07802589,0.96,60.15138175,68.73501396,74.00867031,2.23158908,2.7706861,1.68486854
91.0,103.0,97.0,91.01163999999999,102.91624000000002,96.96394000000002,0.05255935,0.94,60.51322521,71.05478573,74.74107064,2.52555122,2.04822994,1.72860668
91.0,104.0,97.5,90.97896,104.07184000000002,97.52539999999998,0.04885882,0.84,60.74185986,71.30867149,74.65558762,2.78027941,3.10461145,1.50764157
91.0,105.0,98.0,91.04008,105.04735999999998,98.04372,0.05359704,0.92,60.67754083,71.58451691,75.29892349,1.88241315,3.03100804,1.6026208
91.0,106.0,98.5,90.89832,105.96511999999997,98.43172,0.03962424,0.76,60.48200496,72.79410987,75.56607993,2.58178882,3.00430521,2.09774839
91.0,107.0,99.0,90.95931999999999,107.05228000000001,99.00580000000002,0.02528456,0.74,60.28620027,74.5045232,76.28129485,2.82388878,2.97763971,1.33337324
91.0,108.0,99.5,91.00064,108.01055999999997,99.50560000000003,0.02990633,0.78,60.89625209,74.7265401,76.85992606,2.36533119,2.92541386,1.7972285
91.0,109.0,100.0,91.04519999999997,109.04884000000001,100.04701999999999,0.0148499,0.6,60.911092,75.80175632,76.83367923,2.05813675,2.93708794,1.75711127
91.0,110.0,100.5,91.06536,110.12296000000002,100.59416000000002,0.01035905,0.6,59.70965743,76.94350842,77.63140465,2.54596058,3.14193891,1.76723948
92.0,5.0,48.5,92.03648000000001,5.069959999999999,48.55321999999999,-0.46507007,0.0,61.1886156,0.36258397,32.70738819,3.22483785,0.09561455,1.49172308
92.0,6.0,49.0,91.87047999999997,6.033240000000002,48.95185999999999,-0.45793444,0.0,60.67217428,0.52976562,32.87304768,2.53146755,0.12881677,1.37171844
92.0,7.0,49.5,91.99628000000001,7.0065599999999995,49.501419999999996,-0.45446581,0.0,61.21591873,0.68486706,33.38603438,2.31361985,0.11242022,1.29875121
92.0,8.0,50.0,91.93899999999998,8.007879999999998,49.973440000000004,-0.44260236,0.0,61.03872582,0.81311507,34.00182379,2.5385108,0.14946553,1.14527857
92.0,9.0,50.5,92.03167999999998,9.013800000000002,50.52273999999998,-0.43969957,0.0,61.48431448,1.06299972,34.43258914,2.09499033,0.38208921,1.04387974
92.0,10.0,51.0,91.99627999999998,9.990960000000001,50.99362,-0.43308688,0.0,60.92225922,1.48828355,34.50812629,2.86515557,0.4280723,1.42432871
92.0,11.0,51.5,92.06048000000001,10.994440000000004,51.52746,-0.42406469,0.0,61.36434045,1.81064648,35.31941818,2.73702587,0.59314453,1.5348694
92.0,12.0,52.0,91.91264000000001,12.017999999999999,51.96532,-0.42446081,0.0,61.17596221,2.15104712,35.1936664,2.47640682,0.6322892,1.44844015
92.0,13.0,52.5,91.99152000000002,12.958679999999998,52.47510000000001,-0.410327,0.0,61.29538158,2.79187882,36.10302105,3.02939996,0.78355783,1.48296978
92.0,14.0,53.0,92.00736000000002,13.998600000000001,53.002980000000015,-0.4000477,0.0,60.96455162,3.14814978,36.55131167,3.10247862,0.69977281,1.73752647
92.0,15.0,53.5,92.08064,15.01384,53.54724000000001,-0.40013299,0.0,60.83389145,3.72150023,36.46056366,2.42292461,0.79796855,1.27222999
92.0,16.0,54.0,92.03760000000003,15.993639999999996,54.015619999999984,-0.39387809,0.0,61.85384503,4.31444708,37.4596791,2.22822267,0.83264624,1.07898042
92.0,17.0,54.5,92.0232,17.014039999999998,54.51862,-0.38485627,0.0,61.18883568,4.97490997,37.61603929,2.44541477,0.68625537,1.40037133
92.0,18.0,55.0,91.93391999999996,18.025199999999998,54.979559999999985,-0.37788936,0.0,60.64477272,5.48714788,37.69710405,2.96173758,0.72901744,1.47843862
92.0,19.0,55.5,92.04087999999996,19.004319999999996,55.52259999999999,-0.36835878,0.0,60.94115475,6.01887255,38.46047239,2.68134759,0.82958657,1.57302692
92.0,20.0,56.0,91.93516000000001,20.04612,55.990639999999985,-0.3695605,0.0,61.64415406,7.0833477,38.83766474,2.5323897,0.70056296,1.36591012
92.0,21.0,56.5,91.85,20.97764000000001,56.413819999999994,-0.36580744,0.0,61.77214117,7.38985253,39.15899124,1.79761933,0.84891784,1.26098932
92.0,22.0,57.0,91.99164,22.028720000000007,57.01018,-0.35474225,0.0,61.90559074,7.69410071,39.92384522,2.03190381,1.09791597,1.42717454
92.0,23.0,57.5,92.05172,22.96888,57.51030000000001,-0.34443343,0.0,60.83208052,8.44321258,39.84487568,2.42996292,1.05323034,1.43661714
92.0,24.0,58.0,91.95788,24.027199999999993,57.992540000000005,-0.34534607,0.0,61.83372395,9.08733998,40.45237817,1.97040248,1.09474516,0.97368953
92.0,25.0,58.5,92.05616,24.946360000000006,58.501259999999995,-0.33265371,0.0,61.60562394,9.67592686,41.05574364,2.72525816,1.18205959,1.40300604
92.0,26.0,59.0,92.05951999999998,26.018680000000003,59.03909999999999,-0.321486,0.0,61.45216751,10.68105039,41.6481084,2.54598275,1.02296983,1.35870297
92.0,27.0,59.5,92.01439999999998,26.987999999999996,59.50119999999998,-0.31945536,0.0,61.28714973,10.746033,41.65478016,2.69880967,1.48065308,1.47335674
92.0,28.0,60.0,92.11224000000001,28.039119999999997,60.07568000000002,-0.31185393,0.0,61.44223064,11.69328704,42.25646887,2.4189839,1.28091637,1.66888457
92.0,29.0,60.5,91.90876000000002,28.98592,60.447340000000004,-0.30606563,0.0,61.36477455,12.39158446,42.54538118,1.9964641,1.23062585,1.20435743
92.0,30.0,61.0,91.87852,30.002599999999997,60.940560000000005,-0.29638719,0.0,61.33770327,12.94968314,43.12649547,2.20059831,1.0540937,1.43963377
92.0,31.0,61.5,92.05952,30.9846,61.52205999999999,-0.28703773,0.0,61.47750214,13.69866307,43.76850667,2.46455007,1.35779927,1.31950664
92.0,32.0,62.0,91.88879999999999,32.00016000000001,61.94448000000001,-0.2781341,0.0,60.56788288,14.15071957,43.66655999,2.94099075,1.53498358,1.72705846
92.0,33.0,62.5,92.07052,33.04411999999999,62.55732,-0.27646855,0.0,61.9412517,15.40874305,44.76279692,2.55633085,1.25215351,1.35420952
92.0,34.0,63.0,91.92504,34.0142,62.96961999999998,-0.2723116,0.0,61.55909327,15.97421021,44.75725237,2.32548064,1.06236913,1.55278988
92.0,35.0,63.5,92.04928000000001,35.012080000000005,63.530680000000004,-0.26398269,0.0,61.19231092,16.55347225,45.01889488,1.82449976,1.15408244,1.49450749
92.0,36.0,64.0,91.97032000000002,36.05176000000001,64.01104000000002,-0.2500639,0.0,61.07686956,17.36870389,45.74839482,2.4005751,1.40696446,1.13688896
92.0,37.0,64.5,92.01848,36.996680000000005,64.50757999999998,-0.2523088,0.0,61.45602701,17.82596538,45.91829558,2.31275313,1.56820859,1.56736937
92.0,38.0,65.0,92.02871999999999,37.99708000000001,65.0129,-0.24775975,0.0,61.45088804,18.82080374,46.18401661,2.28608299,1.35682212,1.48769215
92.0,39.0,65.5,91.97095999999999,39.096759999999996,65.53386,-0.23111571,0.0,60.85154289,19.02529768,46.74084978,2.11804282,1.90777538,1.17414035
92.0,40.0,66.0,92.04943999999999,39.908280000000005,65.97886,-0.23010108,0.0,61.66319568,20.13605638,47.44265607,2.15012827,1.47588646,1.57259673
92.0,41.0,66.5,92.02067999999996,41.10388,66.56228,-0.21792086,0.0,61.39595416,21.38529226,47.9538813,2.24030527,1.59654537,1.13885
92.0,42.0,67.0,91.89655999999997,41.98344,66.94000000000001,-0.21019955,0.0,61.10758356,21.83609014,48.19353311,2.79727521,1.52234844,1.58070666
92.0,43.0,67.5,91.97096000000002,42.98892,67.47994000000001,-0.21066123,0.0,61.50047924,22.14862419,48.47359738,2.43486213,1.87894303,1.42924917
92.0,44.0,68.0,92.00695999999998,44.00663999999999,68.00679999999998,-0.19665247,0.0,61.41711265,22.88792993,49.27918374,2.38823559,1.53617269,1.4036307
92.0,45.0,68.5,92.03791999999997,45.01832000000001,68.52811999999999,-0.18875134,0.0,60.80413166,23.75092858,49.26976366,2.76100548,1.72927413,1.95856845
92.0,46.0,69.0,91.99524000000001,45.99268,68.99396,-0.18481802,0.0,61.14481886,24.86987997,49.7711473,2.51278367,1.37614627,1.54140724
92.0,47.0,69.5,91.94728,47.07320000000001,69.51023999999998,-0.18575099,0.0,61.79777691,25.1008537,50.27302846,2.26078882,1.8871916,1.47906338
92.0,48.0,70.0,92.04680000000002,47.91796,69.98238000000002,-0.17308978,0.0,61.41269486,25.86091258,50.73092488,2.24316557,1.66397847,1.46090286
92.0,49.0,70.5,91.94876000000001,49.025439999999996,70.48710000000001,-0.15230361,0.02,60.6134019,26.93735724,51.28424173,2.81324715,1.34214414,1.5302535
92.0,50.0,71.0,91.95400000000004,50.05716000000001,71.00558,-0.15235586,0.0,60.96510797,27.39564209,51.62049936,2.08593629,1.84160341,1.41449041
92.0,51.0,71.5,91.92804000000002,51.00083999999999,71.46443999999998,-0.14651477,0.0,61.07223204,28.23768641,52.02860962,2.89952835,1.82413981,1.76459425
92.0,52.0,72.0,91.98028000000001,52.022960000000005,72.00162000000003,-0.1434216,0.0,61.17374122,28.75108299,52.32505776,2.48871211,1.94604758,1.45396802
92.0,53.0,72.5,92.03211999999996,53.073840000000025,72.55297999999999,-0.13816971,0.0,61.32730049,30.09515141,52.81374321,1.87189226,1.8617967,1.45109566
92.0,54.0,73.0,91.91256000000003,54.00876000000003,72.96065999999999,-0.13045282,0.0,61.39511385,30.48664654,53.31544875,2.71521211,1.48848949,1.36038644
92.0,55.0,73.5,91.95299999999997,54.96679999999998,73.4599,-0.12257063,0.0,61.08904562,31.06169472,53.54828457,2.33653016,1.88871189,1.87293818
92.0,56.0,74.0,91.99816000000001,56.00336,74.00076000000001,-0.1160713,0.02,61.07069692,32.41526778,53.90168108,2.77794493,1.9418484,1.88438052
92.0,57.0,74.5,92.09420000000001,56.94796000000001,74.52107999999997,-0.11249574,0.0,61.76250904,33.21380233,54.77178116,1.82961963,1.59503852,1.27955802
92.0,58.0,75.0,91.97196000000002,57.94740000000001,74.95968,-0.09671677,0.02,61.19669139,33.59563968,55.21127646,2.30278398,1.63530156,1.66566251
92.0,59.0,75.5,91.94184000000003,59.045240000000014,75.49353999999998,-0.09131329,0.02,61.14788683,34.33211273,55.49915933,2.32915976,1.92155046,1.59753358
92.0,60.0,76.0,91.93687999999999,60.09575999999999,76.01632000000001,-0.08603295,0.04,60.99642766,35.48149587,55.66555071,2.43845395,1.76967499,1.68115656
92.0,61.0,76.5,92.05476000000003,60.92940000000002,76.49208,-0.08147601,0.08,61.07238867,36.46236186,56.00036952,2.60932331,1.73752753,1.58319878
92.0,62.0,77.0,92.00504000000001,61.977079999999994,76.99106,-0.06980008,0.08,61.30976363,36.60765966,56.93442434,2.88257998,2.28826877,1.50948688
92.0,63.0,77.5,91.98432000000001,62.92159999999999,77.45296000000002,-0.07102053,0.06,61.25591643,37.76201564,56.82953075,2.36551016,1.57224405,1.77065842
92.0,64.0,78.0,91.98784000000003,63.919720000000005,77.95378000000001,-0.06771629,0.02,61.53146785,38.67788588,57.30396256,2.24319489,2.23675003,1.70046158
92.0,65.0,78.5,92.04547999999998,64.95596,78.50072000000002,-0.06332718,0.06,61.70482663,39.32791208,57.74471538,2.11173139,1.87785032,1.48773056
92.0,66.0,79.0,91.91664000000004,66.0402,78.97841999999999,-0.04196095,0.14,60.77362569,40.15495313,58.1422215,2.46214626,2.031396,1.78117295
92.0,67.0,79.5,91.94256000000003,66.93715999999999,79.43985999999998,-0.04225625,0.16,61.0081793,40.8244892,58.34002441,2.58772522,1.85616342,1.54393106
92.0,68.0,80.0,92.03592,67.96300000000001,79.99946000000001,-0.04143212,0.12,61.86280724,41.48716394,59.24160815,2.08299001,2.024513,1.57923323
92.0,69.0,80.5,91.98664,68.99887999999999,80.49276,-0.02628914,0.22,61.43949937,42.38508204,59.76108773,2.18593092,2.43085943,1.68040342
92.0,70.0,81.0,92.07435999999998,69.98607999999999,81.03022000000001,-0.02412792,0.26,61.51478519,43.31295496,59.9844811,2.05890449,1.99309911,2.1103395
92.0,71.0,81.5,91.94488000000001,70.99112,81.46799999999998,-0.01058647,0.4,61.32331334,43.85764631,60.6049909,2.20119088,2.36308539,1.80140842
92.0,72.0,82.0,91.97323999999999,71.99239999999998,81.98281999999999,-0.00868859,0.4,61.38039519,44.7346962,60.76966945,2.36686993,2.15746631,1.64026738
92.0,73.0,82.5,91.9824,73.02132,82.50186000000002,0.00077602,0.46,61.68699266,45.49288865,61.65114793,2.35032077,2.13755372,1.52840702
92.0,74.0,83.0,91.91904000000002,73.99796000000002,82.95850000000002,0.01941833,0.66,60.91640963,47.35874035,61.98141173,3.22545478,1.83486706,1.8775939
92.0,75.0,83.5,92.11876000000001,74.98107999999998,83.54992,0.01811466,0.62,61.39945565,46.94025129,62.46287272,1.87275535,2.01162718,1.67986266
92.0,76.0,84.0,92.02327999999997,75.88936,83.95631999999999,0.02262026,0.62,61.60633444,48.24938876,62.89981473,2.48952969,1.82153471,1.30250154
92.0,77.0,84.5,91.95064,76.98836,84.46949999999998,0.0305068,0.64,61.19474125,48.67220071,62.90273649,2.96424614,2.13049086,1.80749701
92.0,78.0,85.0,92.01143999999998,77.98851999999998,84.99998,0.03459982,0.82,61.71311526,50.14782409,63.79493911,2.06451575,1.89504226,1.76264094
92.0,79.0,85.5,92.00984000000003,78.98928000000002,85.49956,0.05997774,0.98,60.86015743,50.41121038,64.39141115,2.80529474,1.97901883,1.53048651
92.0,80.0,86.0,92.06880000000002,79.95112000000003,86.00996,0.05596575,0.9,61.08769579,50.80022869,64.41877107,2.25664657,2.30437872,2.08438816
92.0,81.0,86.5,92.01464000000001,80.99432000000002,86.50448000000002,0.05982186,0.88,61.27762569,51.60278032,64.84816177,2.38863319,2.27838355,1.77431511
92.0,82.0,87.0,92.00988000000001,81.96003999999998,86.98496000000002,0.0644966,0.96,61.43011432,53.20196019,65.34300395,2.0613256,2.28046331,1.93071562
92.0,83.0,87.5,92.12172000000004,83.05296,87.58734000000003,0.07444249,0.94,61.34341018,53.69954963,65.83834428,2.45246077,2.31925886,2.05211099
92.0,84.0,88.0,92.06288,84.06147999999999,88.06217999999998,0.06938435,0.94,61.94685979,54.47626786,66.16022448,2.52383739,1.71587194,1.90910589
92.0,85.0,88.5,91.97828000000001,85.00327999999999,88.49078,0.08503348,0.98,61.53993781,55.70080638,66.74135427,2.37675121,2.19734599,2.08493523
92.0,86.0,89.0,92.01304000000002,85.90147999999999,88.95725999999999,0.09340193,0.98,61.75105153,56.28231345,67.46330733,2.18803544,2.16933827,1.9809219
92.0,87.0,89.5,91.98752,86.96675999999998,89.47713999999998,0.10157469,0.98,61.26713244,57.024955,67.61464797,2.3769881,2.77021661,1.81238543
92.0,88.0,90.0,91.99247999999997,88.15336,90.07292000000001,0.10357536,1.0,61.70126015,58.40832561,68.52853435,2.68946291,2.07565514,1.59186995
92.0,89.0,90.5,91.95227999999997,89.11687999999998,90.53458,0.11789006,1.0,61.05981789,59.02703633,68.61014398,2.2993438,2.3327926,1.71254939
92.0,90.0,91.0,91.90395999999997,89.98207999999998,90.94301999999999,0.11285871,1.0,61.17231811,59.40704752,68.95448893,2.77977348,2.50692178,2.07300337
92.0,91.0,91.5,92.01052,91.04419999999999,91.52736000000003,0.12725222,1.0,60.77031038,59.51372671,69.59239815,2.71576031,2.65611194,1.48344476
92.0,92.0,92.0,92.03168000000001,91.96008,91.99587999999999,0.10899664,1.0,62.00091496,60.74414841,69.71457955,2.15441655,2.49111717,1.89367559
92.0,93.0,92.5,92.00812,93.09036,92.54924,0.10665008,1.0,61.62494794,62.91531932,70.32164795,1.6484287,2.28098627,1.41787873
92.0,94.0,93.0,91.96887999999998,94.03164000000001,93.00026000000001,0.10774027,1.0,61.34835754,62.96279118,70.35318042,2.57804461,2.40843574,1.79787733
92.0,95.0,93.5,92.11879999999998,94.88776,93.50327999999999,0.11555988,1.0,61.40792579,63.36316406,71.58969788,2.08991378,3.39145996,1.58221859
92.0,96.0,94.0,92.01479999999998,95.99056,94.00268,0.09882826,0.98,62.04813466,65.31873329,72.00457384,1.95864552,2.2211722,1.66740535
92.0,97.0,94.5,91.96963999999998,96.97216000000006,94.47089999999997,0.10282461,1.0,61.26998786,65.24239336,72.12902924,2.36805671,2.82663623,1.97143339
92.0,98.0,95.0,92.02308000000002,97.98716000000002,95.00512000000005,0.08757197,1.0,61.69982702,66.68452905,72.65503583,2.0904559,2.19091079,1.79587124
92.0,99.0,95.5,91.95255999999998,99.07668,95.51462,0.07665647,0.98,61.43285854,67.96663869,73.13984434,2.58316947,2.28655047,1.54671332
92.0,100.0,96.0,92.10912,99.95147999999999,96.03030000000001,0.07497036,1.0,61.76548091,68.04582768,73.12253058,1.90250034,2.62147618,1.92656438
92.0,101.0,96.5,92.03403999999996,101.01152,96.52277999999998,0.06747258,0.96,61.82472654,69.34858123,73.95458278,2.27094175,2.26422714,1.65968756
92.0,102.0,97.0,92.04704000000001,101.93048000000003,96.98875999999998,0.07083785,0.98,61.21074717,69.86256139,74.74266197,2.70565602,2.3880153,1.61600289
92.0,103.0,97.5,92.01856000000002,103.0848,97.55167999999998,0.05824272,0.96,60.9679369,70.74384837,74.80869989,2.46783327,2.4536624,1.83692124
92.0,104.0,98.0,91.98912,103.95031999999996,97.96971999999998,0.06467675,0.96,61.64278308,70.9320374,75.44540681,2.52419421,2.33865817,1.6225909
92.0,105.0,98.5,92.03828,104.88120000000002,98.45973999999998,0.05015958,0.96,61.02307164,72.45324448,76.01773926,2.29573441,2.62217868,1.5118931
92.0,106.0,99.0,92.06075999999999,106.05028000000001,99.05551999999997,0.04135103,0.8,61.50302845,73.12761644,76.07857187,2.6717793,2.41176675,2.0558059
92.0,107.0,99.5,92.00475999999999,107.04108000000001,99.52291999999996,0.03710199,0.84,61.27986877,73.95413912,76.62743434,2.55930623,2.57235836,1.80552214
92.0,108.0,100.0,91.97040000000001,107.99407999999998,99.98224,0.02575868,0.82,61.41031581,75.32117051,77.20617593,2.27117378,2.1477553,1.61916633
92.0,109.0,100.5,91.98448000000002,109.08352,100.53400000000003,0.0306323,0.84,61.05472545,75.43111565,77.64620542,2.40642883,2.90210209,1.82259421
92.0,110.0,101.0,91.93827999999998,110.04015999999996,100.98921999999999,0.01526622,0.62,61.79109284,76.95721466,78.0563865,2.58629921,2.5084936,1.73780138
93.0,5.0,49.0,93.02292,5.06324,49.04307999999999,-0.46570628,0.0,62.45749589,0.32582058,33.36153337,2.30508481,0.08550743,1.18054744
93.0,6.0,49.5,93.02659999999997,6.0534399999999975,49.540020000000005,-0.4574939,0.0,62.1227094,0.51443291,33.68455788,2.55968998,0.12072952,1.20614962
93.0,7.0,50.0,92.96172,6.99148,49.9766,-0.45313661,0.0,62.46320039,0.66611928,34.1480037,1.95610515,0.12656838,0.98991997
93.0,8.0,50.5,93.05456,8.01428,50.53441999999999,-0.45059395,0.0,62.35490659,0.85789789,34.24090689,2.68706158,0.20469618,1.3550136
93.0,9.0,51.0,93.02176000000003,9.00532,51.013540000000006,-0.43963208,0.0,62.21292506,1.09704887,34.82938871,3.01110448,0.35973153,1.36100931
93.0,10.0,51.5,92.88015999999999,9.98972,51.43493999999999,-0.43436168,0.0,61.97917668,1.46179083,35.03768831,2.75277012,0.49729254,1.37374914
93.0,11.0,52.0,93.00579999999998,10.973719999999998,51.98976,-0.42673519,0.0,61.83294048,1.95037344,35.42362739,2.16571451,0.58181515,1.31779729
93.0,12.0,52.5,93.02403999999997,12.00064,52.51234,-0.42319313,0.0,61.80068343,2.37197038,35.63210059,2.79255327,0.50982741,1.64989778
93.0,13.0,53.0,93.04556000000001,13.037399999999998,53.04148,-0.41145845,0.0,62.09518106,2.85100962,36.52309823,2.45584654,0.69291994,1.35575131
93.0,14.0,53.5,92.94724000000001,14.019600000000008,53.48341999999998,-0.4086714,0.0,61.88642465,3.31517728,36.55780445,3.20150407,0.70084718,1.64842143
